velocidad,combustible,viento,anomalias,factor_velocidad,factor_combustible,factor_viento,factor_anomalias,indice_desempeno,exito
7751.481857091565,501989.79011240014,1.6358291098476192,1,0.9937797252681494,1,0.9678128161047084,0.7788007830714049,0.9487549828738395,True
7664.631173967191,501425.9958376352,0.05066724288259514,1,0.982645022303486,1,0.9989871684028637,0.7788007830714049,0.9495339896809306,True
7813.786868695568,513068.65339330037,1.5472306743475603,0,1,1,0.9695292704345456,1.0,0.9954293905651816,True
7800.263975543473,500643.31492724153,1.762385822792383,0,1,1,0.9653662495300939,1.0,0.994804937429514,True
7715.632018582469,499090.8613341143,1.2428771507943095,1,0.9891835921259575,0.9981817226682286,0.9754488616339124,0.7788007830714049,0.9477462599039216,True
7827.545385739254,493969.7711127455,6.247061429276031,0,1,0.9879395422254911,0.8825487696999709,1.0,0.9787641781226428,True
7937.098625983925,510038.72670007154,28.813901500961403,1,1,1,0.5619861744469619,0.7788007830714049,0.8900580827813251,True
7763.462801894335,497040.03527341766,9.630903021181513,1,0.995315743832607,0.9940800705468353,0.824796936579517,0.7788007830714049,0.9260642286066716,True
7738.840019958018,498340.8700740527,9.708632906951463,0,0.9921589769176946,0.9966817401481054,0.8235157053038866,1.0,0.9697875197612076,True
7783.412092413049,493340.6642181611,0.6304390443468386,0,0.9978733451811602,0.9866813284363222,0.9874703767477557,1.0,0.9933806258564661,True
7815.5534092383805,500835.56667171326,1.6566662265585084,0,1,1,0.9674095715630109,1.0,0.9951114357344515,True
7800.9127349517075,493575.53567124583,3.1018516184854747,2,1,0.9871510713424917,0.9398480813450097,0.6065306597126334,0.9084286655470256,True
7995.190720183476,497745.96173548367,38.606946646900504,0,1,0.9954919234709674,0.46202377280423246,1.0,0.9179511429619251,True
7839.713008435189,502973.93173797254,1.4179421388513032,0,1,1,0.9720394948581882,1.0,0.995805924228728,True
7666.644363667742,499494.97532263555,8.069373989921068,0,0.9829031235471465,0.9989899506452711,0.8509622765255361,1.0,0.971357419913913,True
7880.617843515446,502702.0483525935,7.177950318456219,1,1,1,0.866269683250456,0.7788007830714049,0.9357006091018493,True
7703.667252758576,494115.91475435527,7.361465676090624,0,0.987649647789561,0.9882318295087106,0.8630960351302873,1.0,0.9716113308485026,True
7783.822170722838,507801.41673191276,5.6523635595347965,0,0.9979259193234408,1,0.8931084408187271,1.0,0.9832403378860133,True
7793.854576591965,504502.3650976059,2.6882924187449757,0,0.9992121252040981,1,0.9476539752436576,1.0,0.991872340107983,True
7860.266084483063,499368.873291989,4.448303870169107,0,1,0.998737746583978,0.9148766080381938,1.0,0.9868528151809224,True
7858.262283153094,494489.6908617343,13.91949733476407,0,1,0.9889793817234687,0.7570015736906367,1.0,0.960244050570636,True
7763.322106490929,506606.17282445263,10.637593064989613,0,0.9952977059603756,1,0.8083566969122242,1.0,0.969607701622965,True
7800.242541484225,507515.6306021382,6.049562258393674,3,1,1,0.8860417167054063,0.4723665527410147,0.8773795680540138,True
